date,f,atm_strike,atm_iv,ivp_252
2023-02-06,17805.95,17800.0,0.1592679653902268,26.984126984126984
2023-02-07,17782.65,17800.0,0.16341834956846668,34.12698412698413
2023-02-08,17909.25,17900.0,0.15681708922274407,25.793650793650798
2023-02-09,17945.85,17950.0,0.15681708922274407,25.992063492063494
2023-02-10,17877.1,17900.0,0.10202399087956256,0.3968253968253968
2023-02-13,17801.85,17800.0,0.13325500930197937,12.698412698412698
2023-02-14,17945.15,17950.0,0.13513748364285,13.88888888888889
2023-02-15,18035.15,18050.0,0.12431400539975171,8.333333333333332
2023-02-16,18062.85,18050.0,0.12431400539975171,8.531746031746032
2023-02-17,17951.0,17950.0,0.10486002801792263,0.7936507936507936
2023-02-20,17862.65,17850.0,0.1337421341008463,15.079365079365079
2023-02-21,17840.1,17850.0,0.1303861401885813,12.698412698412698
2023-02-22,17566.9,17550.0,0.1497251814599147,25.0
2023-02-23,17511.25,17500.0,0.1497251814599147,25.198412698412696
2023-02-24,17559.25,17550.0,0.11645231394133992,5.158730158730158
2023-02-27,17497.95,17500.0,0.14495864113544912,23.015873015873016
2023-02-28,17403.4,17400.0,0.14990944117606703,26.58730158730159
2023-03-01,17532.7,17550.0,0.16387287550362545,40.476190476190474
2023-03-02,17399.4,17400.0,0.16387287550362545,40.67460317460318
2023-03-03,17671.55,17650.0,0.08765086921899581,0.3968253968253968
2023-03-06,17774.95,17750.0,0.09454263572351568,0.7936507936507936
2023-03-08,17794.55,17800.0,0.12738539249270114,13.095238095238097
2023-03-09,17645.1,17650.0,0.12738539249270114,13.293650793650794
2023-03-10,17452.55,17450.0,0.11217326983206452,3.571428571428571
2023-03-13,17205.8,17200.0,0.1843292298471032,57.14285714285714
2023-03-14,17125.75,17150.0,0.1928787736747003,61.50793650793651
2023-03-15,17037.35,17050.0,0.19309283653466072,61.904761904761905
2023-03-16,17047.3,17050.0,0.19309283653466072,62.10317460317461
2023-03-17,17178.15,17200.0,0.1316363328491001,16.26984126984127
2023-03-20,17028.9,17050.0,0.17796872640821643,53.57142857142857
2023-03-21,17160.15,17150.0,0.16818703043557445,46.42857142857143
2023-03-22,17185.0,17200.0,0.200140344419031,67.06349206349206
2023-03-23,17087.5,17100.0,0.200140344419031,67.26190476190477
2023-03-24,16955.05,16950.0,0.13903677034302464,21.03174603174603
2023-03-27,17037.4,17050.0,0.16052968942183665,38.095238095238095
2023-03-28,16970.6,16950.0,0.16142681717560423,38.492063492063494
2023-03-29,17080.7,17100.0,0.16142681717560423,38.69047619047619
2023-03-31,17442.65,17450.0,0.11453829720828501,6.349206349206349
2023-04-03,17474.0,17450.0,0.10819138327152897,2.7777777777777777
2023-04-05,17622.0,17600.0,0.12280996647014622,10.714285714285714
2023-04-06,17644.2,17650.0,0.12280996647014622,10.912698412698413
2023-04-10,17681.5,17700.0,0.11195440084826788,3.968253968253968
2023-04-11,17788.2,17800.0,0.11017975655046412,3.968253968253968
2023-04-12,17858.25,17850.0,0.1283398287006997,16.666666666666664
2023-04-13,17879.65,17900.0,0.1283398287006997,16.865079365079367
2023-04-17,17760.1,17750.0,0.10890881416533883,3.571428571428571
2023-04-18,17712.35,17700.0,0.10634188912556952,2.380952380952381
2023-04-19,17649.65,17650.0,0.11696337198752549,9.126984126984127
2023-04-20,17655.8,17650.0,0.11696337198752549,9.325396825396826
2023-04-21,17657.3,17650.0,0.08585940493058475,0.3968253968253968
2023-04-24,17763.9,17750.0,0.09514602601240038,1.5873015873015872
2023-04-25,17782.3,17800.0,0.091935813564759,1.1904761904761905
2023-04-26,17814.9,17800.0,0.10237612181157903,2.7777777777777777
2023-04-27,17915.05,17900.0,0.10237612181157903,2.976190476190476
2023-04-28,18111.15,18100.0,0.07313587156454748,0.3968253968253968
2023-05-02,18213.15,18200.0,0.11012956290737508,7.142857142857142
2023-05-03,18149.95,18150.0,0.13986697950662563,30.158730158730158
2023-05-04,18294.65,18300.0,0.13986697950662563,30.357142857142854
2023-05-05,18129.7,18150.0,0.09626164451584016,2.7777777777777777
2023-05-08,18310.4,18300.0,0.10729363296193532,5.952380952380952
2023-05-09,18306.4,18300.0,0.11075339805911577,8.73015873015873
2023-05-10,18345.5,18350.0,0.126517550991447,20.634920634920633
2023-05-11,18353.4,18350.0,0.126517550991447,20.833333333333336
2023-05-12,18333.4,18350.0,0.09360604066712207,1.984126984126984
2023-05-15,18417.55,18400.0,0.10835900438750315,7.142857142857142
2023-05-16,18328.4,18350.0,0.1153378743641631,13.492063492063492
2023-05-17,18224.5,18200.0,0.11066882818705823,9.523809523809524
2023-05-18,18175.45,18200.0,0.11066882818705823,9.722222222222223
2023-05-19,18225.4,18250.0,0.08728177511424573,1.1904761904761905
2023-05-22,18331.35,18350.0,0.10338939067373555,5.158730158730158
2023-05-23,18365.8,18350.0,0.1036025772266338,5.555555555555555
2023-05-24,18295.9,18300.0,0.10808952998092616,7.936507936507936
2023-05-25,18321.15,18300.0,0.10808952998092616,8.134920634920634
2023-05-26,18573.3,18550.0,0.09193234667267194,1.984126984126984
2023-05-29,18673.7,18650.0,0.10968905639676847,11.11111111111111
2023-05-30,18713.0,18700.0,0.10933581023831383,11.11111111111111
2023-05-31,18629.55,18650.0,0.15502731521737187,47.22222222222222
2023-06-01,18570.0,18550.0,0.15502731521737187,47.42063492063492
2023-06-02,18635.95,18650.0,0.09066834048321985,1.984126984126984
2023-06-05,18696.65,18700.0,0.10586874542019267,7.5396825396825395
2023-06-06,18672.95,18650.0,0.09680758664018227,4.761904761904762
2023-06-07,18798.4,18800.0,0.12635183111262915,26.58730158730159
2023-06-08,18709.95,18700.0,0.12635183111262915,26.785714285714285
2023-06-09,18631.55,18650.0,0.08955159960344539,1.984126984126984
2023-06-12,18683.0,18700.0,0.10547571665954958,7.936507936507936
2023-06-13,18776.85,18800.0,0.10840049535428345,11.904761904761903
2023-06-14,18818.25,18800.0,0.10932381409592598,13.492063492063492
2023-06-15,18745.45,18750.0,0.10932381409592598,13.690476190476192
2023-06-16,18899.15,18900.0,0.08033346913236669,0.7936507936507936
2023-06-19,18840.2,18850.0,0.09908996173456902,5.952380952380952
2023-06-20,18864.7,18850.0,0.09366193488923066,4.365079365079365
2023-06-21,18896.75,18900.0,0.11044441448412912,17.063492063492063
2023-06-22,18830.05,18850.0,0.11044441448412912,17.261904761904763
2023-06-23,18705.9,18700.0,0.08258023393381156,1.1904761904761905
2023-06-26,18717.2,18700.0,0.09620589088029816,5.952380952380952
2023-06-27,18811.2,18800.0,0.07082867167640886,0.3968253968253968
2023-06-28,18972.1,18950.0,0.07082867167640886,0.5952380952380952
2023-06-30,19261.25,19250.0,0.08506991785506982,2.380952380952381
2023-07-03,19404.95,19400.0,0.11208912088861678,21.428571428571427
2023-07-04,19458.4,19450.0,0.11090802612513925,21.03174603174603
2023-07-05,19466.85,19450.0,0.12950405045148652,38.492063492063494
2023-07-06,19536.1,19550.0,0.12950405045148652,38.69047619047619
2023-07-07,19398.5,19400.0,0.09289126170828449,5.555555555555555
2023-07-10,19409.55,19400.0,0.10605298427945256,12.698412698412698
2023-07-11,19500.85,19500.0,0.10066348055404102,9.126984126984127
2023-07-12,19461.3,19450.0,0.12021061850799042,30.158730158730158
2023-07-13,19474.8,19450.0,0.12021061850799042,30.357142857142854
2023-07-14,19598.85,19600.0,0.08215712028645225,1.984126984126984
2023-07-17,19721.2,19700.0,0.10835372742647624,16.26984126984127
2023-07-18,19770.55,19750.0,0.11734762332160675,28.968253968253972
2023-07-19,19847.1,19850.0,0.11802974003037897,29.761904761904763
2023-07-20,19970.2,19950.0,0.11802974003037897,29.96031746031746
2023-07-21,19776.4,19800.0,0.10790081396002399,15.079365079365079
2023-07-24,19692.7,19700.0,0.12503975778162912,36.904761904761905
2023-07-25,19691.15,19700.0,0.11834695577797726,31.349206349206348
2023-07-26,19774.0,19750.0,0.13236729458800414,46.03174603174603
2023-07-27,19659.9,19650.0,0.13236729458800414,46.230158730158735
2023-07-28,19751.8,19750.0,0.099214828592058,9.523809523809524
2023-07-31,19843.95,19850.0,0.11513692818325558,28.174603174603174
2023-08-01,19812.55,19800.0,0.11476963789813623,28.174603174603174
2023-08-02,19596.55,19600.0,0.16204384152854856,71.42857142857143
2023-08-03,19468.15,19450.0,0.16204384152854856,71.62698412698413
2023-08-04,19576.25,19600.0,0.09180123880064224,5.158730158730158
2023-08-07,19661.05,19650.0,0.10545431839600147,13.095238095238097
2023-08-08,19611.25,19600.0,0.11078829688572243,24.6031746031746
2023-08-09,19689.6,19700.0,0.1255596766184458,40.476190476190474
2023-08-10,19596.8,19600.0,0.1255596766184458,40.67460317460318
2023-08-11,19504.35,19500.0,0.08661461237210792,3.571428571428571
2023-08-14,19478.35,19500.0,0.09839233752257068,9.920634920634921
2023-08-16,19484.55,19500.0,0.11967509168682638,35.317460317460316
2023-08-17,19393.9,19400.0,0.11967509168682638,35.51587301587302
2023-08-18,19331.5,19350.0,0.08759197344151647,4.365079365079365
2023-08-21,19399.55,19400.0,0.10017318248574011,11.507936507936508
2023-08-22,19386.3,19400.0,0.10274259346071382,13.492063492063492
2023-08-23,19430.9,19450.0,0.10694664166292515,17.857142857142858
2023-08-24,19395.6,19400.0,0.10694664166292515,18.055555555555554
2023-08-25,19250.3,19250.0,0.09467917556443184,8.73015873015873
2023-08-28,19321.3,19300.0,0.10357416727820473,14.682539682539684
2023-08-29,19337.1,19350.0,0.09488201975788924,9.126984126984127
2023-08-30,19342.5,19350.0,0.09813375195988497,11.11111111111111
2023-08-31,19253.8,19250.0,0.09813375195988497,11.30952380952381
2023-09-01,19512.1,19500.0,0.085874186517679,3.571428571428571
2023-09-04,19608.8,19600.0,0.09340586494937236,7.936507936507936
2023-09-05,19653.55,19650.0,0.09695201387454733,11.904761904761903
2023-09-06,19658.85,19650.0,0.0985820952758041,13.492063492063492
2023-09-07,19768.7,19750.0,0.0985820952758041,13.690476190476192
2023-09-08,19872.45,19850.0,0.08541993954561097,3.1746031746031744
2023-09-11,20036.7,20050.0,0.10963341573933472,28.57142857142857
2023-09-12,20046.3,20050.0,0.11972756998714401,42.46031746031746
2023-09-13,20125.15,20150.0,0.13928662017812635,63.49206349206349
2023-09-14,20172.0,20150.0,0.13928662017812635,63.69047619047619
2023-09-15,20249.6,20250.0,0.08297316566416596,2.7777777777777777
2023-09-18,20178.85,20200.0,0.09504607392712446,11.11111111111111
2023-09-20,19972.05,19950.0,0.12457552825256403,48.41269841269841
2023-09-21,19778.7,19800.0,0.12457552825256403,48.61111111111111
2023-09-22,19708.25,19700.0,0.09080123003758361,7.142857142857142
2023-09-25,19700.5,19700.0,0.10503434680767212,20.634920634920633
2023-09-26,19677.05,19700.0,0.10545616142208152,21.428571428571427
2023-09-27,19719.05,19700.0,0.10691639920920742,24.206349206349206
2023-09-28,19523.55,19500.0,0.10691639920920742,24.404761904761905
2023-09-29,19709.0,19700.0,0.08342437507953353,3.1746031746031744
2023-10-03,19571.5,19550.0,0.11433624715758467,39.682539682539684
2023-10-04,19469.25,19450.0,0.11617129738248838,41.66666666666667
2023-10-05,19568.0,19550.0,0.11617129738248838,41.86507936507937
2023-10-06,19678.5,19700.0,0.0852310255303596,3.968253968253968
2023-10-09,19539.15,19550.0,0.12351912461406067,51.587301587301596
2023-10-10,19738.1,19750.0,0.12879479145543438,60.71428571428571
2023-10-11,19850.1,19850.0,0.12698274973767576,58.730158730158735
2023-10-12,19843.5,19850.0,0.12698274973767576,58.92857142857143
2023-10-13,19742.05,19750.0,0.09433174660437003,11.11111111111111
2023-10-16,19740.4,19750.0,0.11714349029472555,44.44444444444444
2023-10-17,19811.1,19800.0,0.11280120051134485,38.88888888888889
2023-10-18,19683.35,19700.0,0.12311478783114668,52.38095238095239
2023-10-19,19618.75,19600.0,0.12311478783114668,52.57936507936508
2023-10-20,19527.85,19550.0,0.09522416790839613,13.492063492063492
2023-10-23,19269.2,19250.0,0.12480165293795462,55.952380952380956
2023-10-25,19128.0,19150.0,0.14847336482874987,78.96825396825396
2023-10-26,18857.25,18850.0,0.14847336482874987,79.16666666666666
2023-10-27,19131.35,19150.0,0.11391137052031014,41.269841269841265
2023-10-30,19220.9,19200.0,0.12329775402819558,54.36507936507936
2023-10-31,19158.2,19150.0,0.13369249506373967,70.23809523809523
2023-11-01,19060.25,19050.0,0.15740506259889636,84.52380952380952
2023-11-02,19238.85,19250.0,0.15740506259889636,84.32539682539682
2023-11-03,19303.6,19300.0,0.0932232307934388,9.920634920634921
2023-11-06,19486.5,19500.0,0.10698996650534309,27.77777777777778
2023-11-07,19476.9,19500.0,0.11988016744167534,51.19047619047619
2023-11-08,19490.85,19500.0,0.1299594972251555,67.46031746031747
2023-11-09,19484.6,19500.0,0.1299594972251555,67.65873015873017
2023-11-10,19482.65,19500.0,0.08550032701503668,4.761904761904762
2023-11-13,19497.15,19500.0,0.08982629359721186,7.936507936507936
2023-11-15,19723.3,19700.0,0.10230011277908374,20.634920634920633
2023-11-16,19829.7,19850.0,0.10230011277908374,20.833333333333336
2023-11-17,19806.5,19800.0,0.09568251131356363,15.079365079365079
2023-11-20,19751.2,19750.0,0.11611037812921039,46.03174603174603
2023-11-21,19841.3,19850.0,0.11107712158219514,40.07936507936508
2023-11-22,19884.1,19900.0,0.11031546639038928,37.301587301587304
2023-11-23,19868.75,19850.0,0.11031546639038928,37.5
2023-11-24,19826.95,19850.0,0.0762633398761206,1.5873015873015872
2023-11-28,19936.7,19950.0,0.09899751371539506,19.444444444444446
2023-11-29,20131.45,20150.0,0.1005462569476672,21.03174603174603
2023-11-30,20133.15,20150.0,0.1005462569476672,21.23015873015873
2023-12-01,20375.15,20400.0,0.11813313193357154,51.587301587301596
2023-12-04,20798.9,20800.0,0.14397455847238627,79.36507936507937
2023-12-05,20942.6,20950.0,0.14755894213148363,80.55555555555556
2023-12-06,21039.3,21050.0,0.15849242867038443,86.11111111111111
2023-12-07,21030.8,21050.0,0.15849242867038443,86.30952380952381
2023-12-08,21075.0,21050.0,0.09631878196325741,16.666666666666664
2023-12-11,21084.45,21100.0,0.12364267187774759,59.523809523809526
2023-12-12,21022.95,21000.0,0.13453409968193134,73.80952380952381
2023-12-13,21033.95,21050.0,0.16292928790698988,90.87301587301587
2023-12-14,21327.65,21350.0,0.16292928790698988,90.67460317460318
2023-12-15,21557.1,21550.0,0.10802612742918959,32.53968253968254
2023-12-18,21477.25,21500.0,0.13640032633563812,75.0
2023-12-19,21527.75,21550.0,0.12758102403934934,66.66666666666666
2023-12-20,21217.05,21200.0,0.15326567811870065,83.73015873015873
2023-12-21,21350.4,21350.0,0.15326567811870065,83.92857142857143
2023-12-22,21402.35,21400.0,0.11099595241270845,42.06349206349206
2023-12-26,21472.3,21450.0,0.1429074043538117,79.36507936507937
2023-12-27,21681.8,21700.0,0.1337415055141601,73.01587301587301
2023-12-28,21778.7,21800.0,0.1337415055141601,72.81746031746032
2023-12-29,21885.95,21900.0,0.12443909892316933,60.317460317460316
